array_index,manifest_id,lineage_task,value_head,seed,snapshot_epoch,source_checkpoint_ref,source_checkpoint_sha256,source_training_job_id,validation_module,validation_manifest_sha256,validation_module_sha256,ready_manifest_sha256,code_commit
92,mprime-final-s2-off-1963100312-phase-b-a-rescore,6,off,1963100312,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777698/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-2fc32f3/snapshots/snapshot_85_1.0000",ffec0f51993a4a9f0fccf57c18642a286b8437cc7e63c7d01d826aaafd060de3,21303723,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
93,mprime-final-s2-off-1963100312-phase-b-a-rescore,6,off,1963100312,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777698/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-2fc32f3/snapshots/snapshot_90_1.0000",ea9f66ec175d5d7d44bd84de60bd33b777f4bd909456431324942cb8fd351523,21303723,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
94,mprime-final-s2-off-1963100312-phase-b-a-rescore,6,off,1963100312,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777698/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-2fc32f3/snapshots/snapshot_95_1.0000",526e8a30f416ed04c32a4344257861bf3edb2e1ee43d28c3fdb82dcc6845b8bb,21303723,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
95,mprime-final-s2-off-1963100312-phase-b-a-rescore,6,off,1963100312,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777698/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-2fc32f3/snapshots/snapshot_99_1.0000",bb5b2636f02b1be72105e760e98b4b4ce3de6cac6cd478747f4fb65ffbc5fc0d,21303723,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
96,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,30,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_30_1.0000",d7cfff886e744323dc1aae5e82479b81953f29fe08dbf022619f3cfa363cdd23,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
97,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,35,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_35_1.0000",9576d25535a1d6b9419fd72a648c6fe93e0abce3610411fcc49af899844e5588,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
98,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,40,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_40_1.0000",52705100cfd9537c2314b641998f362e88a3a273f4584db78fc8507d5db9dc77,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
99,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_45_1.0000",ef0f3112be738e16fd71c5f9372ef7039cc65814a25559a60e89c002c0d09db8,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
100,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_50_1.0000",0aec754787f549326db160dbf821c350294471fedd5b2d65fd11a02983b62c57,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
101,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_55_1.0000",2c2af1466f6deb3e0153bad07f33ff39bb1f1e4ff2ee6d05cf2203e2969eb1fc,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
102,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_60_1.0000",9ded3b0ca11f7abe80d3d7680a35dd85f096004dd04693336257ae184193739e,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
103,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_65_1.0000",b7ac144a96e5344f727754dd1de6463121148c6607be44e06794ffb3e2add968,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
104,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_70_1.0000",e31f7ed3d66ff9c38cc7607299ce0fe0efe9806a256f42be499c5725f9a2f2b6,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
105,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_75_1.0000",614e88f2e994d752e3858b009e97e81dec2bb9f7162ca88544e8eca910642cef,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
106,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_80_1.0000",bffd91c29cc3bea4daa0637419cba34c8e8737c50a4fbbd73359835075818cb0,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
107,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_85_1.0000",28b03ca45718906f9bf1ee38dbcf0680e51f39599727c04059bf78478a32fac3,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
108,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_90_1.0000",0201dbe35d6b8b444fb535afb61050ee63e29169f282960cc06897be3db9cd3c,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
109,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_95_1.0000",71f786e9546c9da270a04587ee92a53c6d92d3ef0925311a5f0cbf3c4674f7f4,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
110,mprime-final-s2-off-1972442430-phase-b-a-rescore,7,off,1972442430,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:19.777695/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-72aea46/snapshots/snapshot_99_1.0000",544e7f686bb0a97f25eb8e0aa20677bd468cd2431e458365340d3a0cb04019c7,21303724,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
111,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_45_1.0000",529987cec9bf4ed0f4b2b6a7b675c6f4be8b07305da57cba9d400208843d3f0d,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
112,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_50_1.0000",3f9d94c6b45981ec280a5d33892590278f9764a9c44e531ebc1e51328c08fd3e,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
113,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_55_1.0000",9640fb7be6454b6ed8f47db0a6dd5eadce894031a372e9a309fa4f4abe005f6c,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
114,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_60_1.0000",1858478ba75e9da83933da8375adb1ddc507f3228d54d8813b964f7e0892d358,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
115,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_65_1.0000",ee9d1753634a081dbca2dc3519811b28a5147142fd4e715d812779c66f3bf643,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
116,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_70_1.0000",9d748d1fb15a9495126685306bc6562ea2f0373a3b33497c36bd851dd36c419e,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
117,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_75_1.0000",d1edb0b21de7003524c6f1ad7fc92fc297385fc06411e01a289d5f936b39037e,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
118,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_80_1.0000",6de40596bad3d0c8e180b55712747209490119df2879fcffb78f3a57cc8c418b,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
119,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_85_1.0000",9ce4ef54de018d92e35781d7a5faddb3e782b977fc893daa10a4bd19eff9269b,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
120,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_90_1.0000",9a5586b5fe057159087ceaf53b376158723c17af066e4c560bd34f44702ccca9,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
121,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_95_1.0000",c92898e8bf647f1c361e019b6a71801c0d3974f11b329981b5703776265fde09,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
122,mprime-final-s2-off-2011206605-phase-b-a-rescore,8,off,2011206605,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615192/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-067843/snapshots/snapshot_99_1.0000",45a158ed0517f3630da1dba164408e26169df1fe321e28906be85131300412cf,21303725,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
